unique_id,ds,y
TOTAL/AHMEDABAD,2024-06-01,328663.0
TOTAL/AHMEDABAD,2024-07-01,341384.0
TOTAL/AHMEDABAD,2024-08-01,359213.0
TOTAL/AHMEDABAD,2024-09-01,360397.0
TOTAL/AHMEDABAD,2024-10-01,380089.0
TOTAL/AHMEDABAD,2024-11-01,391958.0
TOTAL/AHMEDABAD,2024-12-01,415547.0
TOTAL/AHMEDABAD,2025-01-01,429339.0
TOTAL/AHMEDABAD,2025-02-01,387032.0
TOTAL/AHMEDABAD,2025-03-01,395425.0
TOTAL/AHMEDABAD,2025-04-01,383671.0
TOTAL/AHMEDABAD,2025-05-01,412051.0
TOTAL/AHMEDABAD,2025-06-01,340463.0
TOTAL/AHMEDABAD,2025-07-01,315960.0
TOTAL/AHMEDABAD,2025-08-01,343327.0
TOTAL/AHMEDABAD,2025-09-01,326850.0
TOTAL/AHMEDABAD,2025-10-01,409738.0
TOTAL/AHMEDABAD,2025-11-01,396504.0
TOTAL/AHMEDABAD,2025-12-01,365480.0
TOTAL/AHMEDABAD,2026-01-01,414307.0
TOTAL/AHMEDABAD,2026-02-01,374062.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-04-01,11614.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-05-01,15846.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-06-01,13007.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-07-01,12967.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-08-01,12375.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-09-01,12162.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-10-01,13819.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-11-01,14184.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2015-12-01,15192.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-01-01,16902.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-02-01,16919.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-03-01,16159.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-04-01,15132.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-05-01,20381.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-06-01,15121.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-07-01,18138.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-08-01,18536.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-09-01,16998.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-10-01,21873.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-11-01,26929.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2016-12-01,28613.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-01-01,28184.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-02-01,24138.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-03-01,21654.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-04-01,24988.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-05-01,34072.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-06-01,27959.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-07-01,23582.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-08-01,23927.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-09-01,23688.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-10-01,38957.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-11-01,39184.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2017-12-01,47207.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-01-01,46738.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-02-01,42348.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-03-01,42360.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-04-01,47356.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-05-01,59614.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-06-01,48900.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-07-01,52531.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-08-01,50232.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-09-01,46812.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-10-01,48371.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-11-01,50244.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2018-12-01,51309.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-01-01,50324.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-02-01,43413.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-03-01,47745.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-04-01,39062.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-05-01,44289.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-06-01,38217.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-07-01,40042.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-08-01,39359.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-09-01,33806.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-10-01,34376.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-11-01,36384.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2019-12-01,34959.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-01-01,40756.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-02-01,38284.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-03-01,21411.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-04-01,11123.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-05-01,835.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-06-01,7037.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-07-01,8121.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-08-01,18802.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-09-01,20896.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-10-01,20627.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-11-01,20909.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2020-12-01,26941.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-01-01,22268.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-02-01,23778.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-03-01,23499.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-04-01,14755.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-05-01,16079.5
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-06-01,17404.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-07-01,19117.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-08-01,22432.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-09-01,23493.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-10-01,26833.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-11-01,35792.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2021-12-01,36378.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-01-01,22479.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-02-01,26013.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-03-01,31073.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-04-01,29523.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-05-01,38170.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-06-01,27615.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-07-01,24961.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-08-01,29913.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-09-01,37391.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-10-01,46782.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-11-01,45022.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2022-12-01,46809.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-01-01,47514.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-02-01,47099.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-03-01,47469.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-04-01,44849.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-05-01,47769.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-06-01,44269.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-07-01,38961.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-08-01,32242.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-09-01,29162.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-10-01,32249.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-11-01,33353.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2023-12-01,33132.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-01-01,34025.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-02-01,30321.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-03-01,33622.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-04-01,36287.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-05-01,34920.5
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-06-01,33554.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-07-01,35490.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-08-01,37083.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-09-01,36518.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-10-01,39880.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-11-01,45675.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2024-12-01,47073.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-01-01,48818.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-02-01,41223.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-03-01,43663.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-04-01,45139.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-05-01,55869.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-06-01,48302.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-07-01,42491.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-08-01,42511.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-09-01,43120.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-10-01,51070.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-11-01,49681.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2025-12-01,47189.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2026-01-01,50114.0
TOTAL/AHMEDABAD/AHMEDABAD-BENGALURU,2026-02-01,44237.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-06-01,4044.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-07-01,3808.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-08-01,4107.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-09-01,4250.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-10-01,4685.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-11-01,4479.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2018-12-01,4282.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-01-01,4672.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-02-01,5823.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-03-01,6208.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-04-01,4567.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-05-01,4698.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-06-01,4155.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-07-01,4450.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-08-01,4186.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-09-01,3836.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-10-01,7027.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-11-01,8650.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2019-12-01,10223.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-01-01,10620.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-02-01,12041.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-03-01,7966.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-04-01,5866.666666666666
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-05-01,3767.333333333333
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-06-01,1668.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-07-01,2168.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-08-01,1922.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-09-01,2176.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-10-01,4842.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-11-01,6894.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2020-12-01,6136.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-01-01,8655.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-02-01,10478.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-03-01,11397.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-04-01,6663.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-05-01,6116.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-06-01,5569.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-07-01,7712.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-08-01,7884.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-09-01,7202.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-10-01,9179.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-11-01,13604.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2021-12-01,13356.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-01-01,7081.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-02-01,7023.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-03-01,9533.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-04-01,4799.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-05-01,5800.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-06-01,8251.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-07-01,5834.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-08-01,6242.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-09-01,7160.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-10-01,12871.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-11-01,9341.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2022-12-01,13828.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-01-01,12612.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-02-01,11503.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-03-01,10763.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-04-01,11441.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-05-01,11645.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-06-01,10793.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-07-01,9099.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-08-01,9294.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-09-01,9883.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-10-01,9967.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-11-01,9510.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2023-12-01,8609.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-01-01,4716.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-02-01,7206.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-03-01,7495.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-04-01,9413.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-05-01,9119.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-06-01,8825.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-07-01,7544.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-08-01,7565.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-09-01,7343.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-10-01,9451.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-11-01,10042.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2024-12-01,10765.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-01-01,9639.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-02-01,10048.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-03-01,11517.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-04-01,13784.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-05-01,11127.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-06-01,12618.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-07-01,6811.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-08-01,6967.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-09-01,6817.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-10-01,8308.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-11-01,7597.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2025-12-01,8411.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2026-01-01,10401.0
TOTAL/AHMEDABAD/AHMEDABAD-CHANDIGARH,2026-02-01,10250.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-04-01,12616.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-05-01,16090.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-06-01,13855.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-07-01,14157.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-08-01,12809.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-09-01,12636.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-10-01,16672.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-11-01,12151.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2015-12-01,9302.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-01-01,12666.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-02-01,12121.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-03-01,12079.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-04-01,12779.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-05-01,13939.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-06-01,12596.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-07-01,14057.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-08-01,13234.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-09-01,12454.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-10-01,12661.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-11-01,14665.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2016-12-01,20286.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-01-01,21825.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-02-01,18944.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-03-01,17259.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-04-01,16614.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-05-01,19977.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-06-01,17530.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-07-01,18656.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-08-01,18231.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-09-01,18945.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-10-01,21051.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-11-01,19704.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2017-12-01,21281.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-01-01,21907.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-02-01,20187.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-03-01,21210.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-04-01,20380.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-05-01,21828.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-06-01,23216.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-07-01,25126.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-08-01,24205.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-09-01,25545.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-10-01,23796.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-11-01,24087.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2018-12-01,27423.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-01-01,30877.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-02-01,29365.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-03-01,24588.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-04-01,21286.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-05-01,22216.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-06-01,24116.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-07-01,26585.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-08-01,26662.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-09-01,25540.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-10-01,27559.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-11-01,31922.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2019-12-01,34103.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-01-01,34793.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-02-01,30455.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-03-01,17740.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-04-01,8870.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-05-01,0.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-06-01,0.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-07-01,0.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-08-01,0.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-09-01,3864.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-10-01,9546.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-11-01,11427.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2020-12-01,14166.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-01-01,13161.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-02-01,11283.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-03-01,12038.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-04-01,7217.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-05-01,5682.5
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-06-01,4148.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-07-01,6931.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-08-01,8892.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-09-01,10110.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-10-01,12796.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-11-01,15386.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2021-12-01,15580.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2022-01-01,9099.0
TOTAL/AHMEDABAD/AHMEDABAD-CHENNAI,2022-02-01,8730.0
